AÑO,CATEGORÍAS,REGIONES,VOLUMEN 
2012-01-01,Leche líquida,Galicia,247298.14
2012-01-01,Otras leches,Galicia,1533.56
2012-01-01,Preparados lacteos,Galicia,5279.86
2012-01-01,Derivados lacteos,Galicia,97491.13
2012-01-01,Pan,Galicia,124061.08
2012-01-01,Boll/Past/Gallet/Cere,Galicia,37796.15
2012-01-01,Choco/Cacao/Suc,Galicia,12231.22
2012-01-01,Arroz,Galicia,9141.67
2012-01-01,Pasta,Galicia,11992.58
2012-01-01,Azucar,Galicia,15335.38
2012-01-01,Edulcorante,Galicia,165.52
2012-01-01,Legumbre,Galicia,6261.56
2012-01-01,Aceite,Galicia,51361.15
2012-01-01,Margarina,Galicia,1742.37
2012-01-01,Aceitunas,Galicia,4523.15
2012-01-01,Vinagre,Galicia,2415.63
2012-01-01,Zumos,Galicia,24257.31
2012-01-01,Patatas,Galicia,93180.31
2012-01-01,Hortalizas frescas,Galicia,166880.4
2012-01-01,Frutas frescas,Galicia,300182.06
2012-01-01,Frutos secos,Galicia,6553.55
2012-01-01,Platos preparados,Galicia,22397.69
2012-01-01,Cafés e infusiones,Galicia,5483.04
2012-01-01,Caldos,Galicia,566.62
2012-01-01,Salsas,Galicia,3997.65
2012-01-01,Agua,Galicia,96162.81
2012-01-01,Refrescos,Galicia,115230.79
2012-01-01,Harinas,Galicia,10178.71
2012-01-01,Encurtidos,Galicia,973.06
2012-01-01,Especias,Galicia,307.19
2012-01-01,Sal,Galicia,3533.55
2012-01-01,Otros productos en peso,Galicia,1922.09
2012-01-01,Otros productos en volumen,Galicia,7465.7
2013-01-01,Huevos,Galicia,22300.99
2013-01-01,Miel,Galicia,1412.73
2013-01-01,Carne,Galicia,146904.98
2013-01-01,Pesca,Galicia,89753.32
2013-01-01,Leche líquida,Galicia,244227.2
2013-01-01,Otras leches,Galicia,1351.38
2013-01-01,Preparados lacteos,Galicia,6595.8
2013-01-01,Derivados lacteos,Galicia,96574.6
2013-01-01,Pan,Galicia,122699.05
2013-01-01,Boll/Past/Gallet/Cere,Galicia,38655.45
2013-01-01,Choco/Cacao/Suc,Galicia,12492.86
2013-01-01,Arroz,Galicia,8978.38
2013-01-01,Pasta,Galicia,12386.36
2013-01-01,Azucar,Galicia,14998.08
2013-01-01,Edulcorante,Galicia,225.42
2013-01-01,Legumbre,Galicia,6136.95
2013-01-01,Aceite,Galicia,50469.38
2013-01-01,Margarina,Galicia,1759.41
2013-01-01,Aceitunas,Galicia,4539.79
2013-01-01,Vinagre,Galicia,2006.34
2013-01-01,Zumos,Galicia,21862.77
2013-01-01,Patatas,Galicia,91947.77
2013-01-01,Hortalizas frescas,Galicia,169599.66
2013-01-01,Frutas frescas,Galicia,309997.13
2013-01-01,Frutos secos,Galicia,8267.21
2013-01-01,Platos preparados,Galicia,21039.61
2013-01-01,Cafés e infusiones,Galicia,5379.05
2013-01-01,Caldos,Galicia,568.9
2013-01-01,Salsas,Galicia,4011.7
2013-01-01,Agua,Galicia,96786.21
2013-01-01,Refrescos,Galicia,111317.47
2013-01-01,Harinas,Galicia,10715.74
2013-01-01,Encurtidos,Galicia,662.78
2013-01-01,Especias,Galicia,285.2
2013-01-01,Sal,Galicia,3433.99
2013-01-01,Otros productos en peso,Galicia,1747.6
2013-01-01,Otros productos en volumen,Galicia,10648.88
2014-01-01,Huevos,Galicia,23148.21
2014-01-01,Miel,Galicia,856.46
2014-01-01,Carne,Galicia,145638.21
2014-01-01,Pesca,Galicia,91200.47
2014-01-01,Leche líquida,Galicia,238662.49
2014-01-01,Otras leches,Galicia,1119.42
2014-01-01,Preparados lacteos,Galicia,6585.36
2014-01-01,Derivados lacteos,Galicia,95689.17
2014-01-01,Pan,Galicia,121517.79
2014-01-01,Boll/Past/Gallet/Cere,Galicia,38784.13
2014-01-01,Choco/Cacao/Suc,Galicia,13128.36
2014-01-01,Arroz,Galicia,8574.82
2014-01-01,Pasta,Galicia,12126.2
2014-01-01,Azucar,Galicia,15429.11
2014-01-01,Edulcorante,Galicia,221.87
2014-01-01,Legumbre,Galicia,6716.22
2014-01-01,Aceite,Galicia,51302.8
2014-01-01,Margarina,Galicia,1798.0
2014-01-01,Aceitunas,Galicia,4216.62
2014-01-01,Vinagre,Galicia,2599.17
2014-01-01,Zumos,Galicia,21430.45
2014-01-01,Patatas,Galicia,95360.33
2014-01-01,Hortalizas frescas,Galicia,168250.19
2014-01-01,Frutas frescas,Galicia,308673.02
2014-01-01,Frutos secos,Galicia,7488.59
2014-01-01,Platos preparados,Galicia,21019.59
2014-01-01,Cafés e infusiones,Galicia,5246.61
2014-01-01,Caldos,Galicia,536.42
2014-01-01,Salsas,Galicia,4475.48
2014-01-01,Agua,Galicia,101692.16
2014-01-01,Refrescos,Galicia,107104.16
2014-01-01,Harinas,Galicia,12753.52
2014-01-01,Encurtidos,Galicia,663.36
2014-01-01,Especias,Galicia,339.51
2014-01-01,Sal,Galicia,3533.62
2014-01-01,Otros productos en peso,Galicia,1897.48
2014-01-01,Otros productos en volumen,Galicia,9852.22
2015-01-01,Huevos,Galicia,22712.93
2015-01-01,Miel,Galicia,1311.42
2015-01-01,Carne,Galicia,142536.81
2015-01-01,Pesca,Galicia,88631.9
2015-01-01,Leche líquida,Galicia,245913.91
2015-01-01,Otras leches,Galicia,1094.78
2015-01-01,Preparados lacteos,Galicia,8592.27
2015-01-01,Derivados lacteos,Galicia,95435.2
2015-01-01,Pan,Galicia,120117.93
2015-01-01,Boll/Past/Gallet/Cere,Galicia,39656.27
2015-01-01,Choco/Cacao/Suc,Galicia,13688.51
2015-01-01,Arroz,Galicia,8619.84
2015-01-01,Pasta,Galicia,12271.03
2015-01-01,Azucar,Galicia,14883.71
2015-01-01,Edulcorante,Galicia,272.57
2015-01-01,Legumbre,Galicia,6116.49
2015-01-01,Aceite,Galicia,49600.89
2015-01-01,Margarina,Galicia,1694.04
2015-01-01,Aceitunas,Galicia,4478.76
2015-01-01,Vinagre,Galicia,2458.94
2015-01-01,Zumos,Galicia,22917.29
2015-01-01,Patatas,Galicia,86443.83
2015-01-01,Hortalizas frescas,Galicia,154339.23
2015-01-01,Frutas frescas,Galicia,293967.76
2015-01-01,Frutos secos,Galicia,8527.27
2015-01-01,Platos preparados,Galicia,19968.4
2015-01-01,Cafés e infusiones,Galicia,5233.78
2015-01-01,Caldos,Galicia,515.69
2015-01-01,Salsas,Galicia,4346.13
2015-01-01,Agua,Galicia,100495.33
2015-01-01,Refrescos,Galicia,106936.86
2015-01-01,Harinas,Galicia,12281.35
2015-01-01,Encurtidos,Galicia,813.53
2015-01-01,Especias,Galicia,318.42
2015-01-01,Sal,Galicia,3623.88
2015-01-01,Otros productos en peso,Galicia,1954.72
2015-01-01,Otros productos en volumen,Galicia,11229.97
2016-01-01,Huevos,Galicia,21615.92
2016-01-01,Miel,Galicia,1115.43
2016-01-01,Carne,Galicia,141510.88
2016-01-01,Pesca,Galicia,86903.11
2016-01-01,Leche líquida,Galicia,234721.76
2016-01-01,Otras leches,Galicia,1344.63
2016-01-01,Preparados lacteos,Galicia,5788.28
2016-01-01,Derivados lacteos,Galicia,96387.68
2016-01-01,Pan,Galicia,117377.77
2016-01-01,Boll/Past/Gallet/Cere,Galicia,41414.28
2016-01-01,Choco/Cacao/Suc,Galicia,14047.55
2016-01-01,Arroz,Galicia,9138.01
2016-01-01,Pasta,Galicia,12461.91
2016-01-01,Azucar,Galicia,14563.41
2016-01-01,Edulcorante,Galicia,292.29
2016-01-01,Legumbre,Galicia,6668.21
2016-01-01,Aceite,Galicia,49607.67
2016-01-01,Margarina,Galicia,1561.7
2016-01-01,Aceitunas,Galicia,4622.96
2016-01-01,Vinagre,Galicia,2604.51
2016-01-01,Zumos,Galicia,22351.17
2016-01-01,Patatas,Galicia,92693.08
2016-01-01,Hortalizas frescas,Galicia,153334.09
2016-01-01,Frutas frescas,Galicia,297018.93
2016-01-01,Frutos secos,Galicia,8658.68
2016-01-01,Platos preparados,Galicia,20212.84
2016-01-01,Cafés e infusiones,Galicia,5503.55
2016-01-01,Caldos,Galicia,517.01
2016-01-01,Salsas,Galicia,4672.45
2016-01-01,Agua,Galicia,117713.68
2016-01-01,Refrescos,Galicia,106345.03
2016-01-01,Harinas,Galicia,10734.48
2016-01-01,Encurtidos,Galicia,724.45
2016-01-01,Especias,Galicia,395.67
2016-01-01,Sal,Galicia,3347.35
2016-01-01,Otros productos en peso,Galicia,2164.98
2016-01-01,Otros productos en volumen,Galicia,13462.52
2017-01-01,Huevos,Galicia,24402.13
2017-01-01,Miel,Galicia,1171.18
2017-01-01,Carne,Galicia,140901.55
2017-01-01,Pesca,Galicia,85135.73
2017-01-01,Leche líquida,Galicia,241288.17
2017-01-01,Otras leches,Galicia,1268.01
2017-01-01,Preparados lacteos,Galicia,5187.7
2017-01-01,Derivados lacteos,Galicia,96294.95
2017-01-01,Pan,Galicia,120772.04
2017-01-01,Boll/Past/Gallet/Cere,Galicia,41231.29
2017-01-01,Choco/Cacao/Suc,Galicia,13812.65
2017-01-01,Arroz,Galicia,8845.79
2017-01-01,Pasta,Galicia,12865.36
2017-01-01,Azucar,Galicia,14558.76
2017-01-01,Edulcorante,Galicia,234.63
2017-01-01,Legumbre,Galicia,7583.12
2017-01-01,Aceite,Galicia,48480.51
2017-01-01,Margarina,Galicia,1482.31
2017-01-01,Aceitunas,Galicia,4959.04
2017-01-01,Vinagre,Galicia,2966.98
2017-01-01,Zumos,Galicia,19197.82
2017-01-01,Patatas,Galicia,99379.57
2017-01-01,Hortalizas frescas,Galicia,148133.61
2017-01-01,Frutas frescas,Galicia,294390.77
2017-01-01,Frutos secos,Galicia,9972.8
2017-01-01,Platos preparados,Galicia,21149.17
2017-01-01,Cafés e infusiones,Galicia,5387.09
2017-01-01,Caldos,Galicia,472.0
2017-01-01,Salsas,Galicia,4784.84
2017-01-01,Agua,Galicia,119316.7
2017-01-01,Refrescos,Galicia,99247.33
2017-01-01,Harinas,Galicia,12709.23
2017-01-01,Encurtidos,Galicia,635.03
2017-01-01,Especias,Galicia,419.23
2017-01-01,Sal,Galicia,3079.51
2017-01-01,Otros productos en peso,Galicia,2940.67
2017-01-01,Otros productos en volumen,Galicia,11480.3
2018-01-01,Huevos,Galicia,23592.73
2018-01-01,Miel,Galicia,1150.3
2018-01-01,Carne,Galicia,138106.6
2018-01-01,Pesca,Galicia,82025.3
2018-01-01,Leche líquida,Galicia,246279.75
2018-01-01,Otras leches,Galicia,1284.41
2018-01-01,Preparados lacteos,Galicia,6331.12
2018-01-01,Derivados lacteos,Galicia,100309.25
2018-01-01,Pan,Galicia,114588.32
2018-01-01,Boll/Past/Gallet/Cere,Galicia,42981.49
2018-01-01,Choco/Cacao/Suc,Galicia,13501.12
2018-01-01,Arroz,Galicia,9206.07
2018-01-01,Pasta,Galicia,12988.06
2018-01-01,Azucar,Galicia,13588.61
2018-01-01,Edulcorante,Galicia,203.25
2018-01-01,Legumbre,Galicia,7869.61
2018-01-01,Aceite,Galicia,50075.69
2018-01-01,Margarina,Galicia,1413.25
2018-01-01,Aceitunas,Galicia,5392.72
2018-01-01,Vinagre,Galicia,2651.09
2018-01-01,Zumos,Galicia,19555.38
2018-01-01,Patatas,Galicia,94796.04
2018-01-01,Hortalizas frescas,Galicia,152871.55
2018-01-01,Frutas frescas,Galicia,300464.87
2018-01-01,Frutos secos,Galicia,9266.16
2018-01-01,Platos preparados,Galicia,21827.69
2018-01-01,Cafés e infusiones,Galicia,5765.09
2018-01-01,Caldos,Galicia,464.17
2018-01-01,Salsas,Galicia,4681.52
2018-01-01,Agua,Galicia,127341.92
2018-01-01,Refrescos,Galicia,101849.24
2018-01-01,Harinas,Galicia,10808.54
2018-01-01,Encurtidos,Galicia,760.64
2018-01-01,Especias,Galicia,396.36
2018-01-01,Sal,Galicia,3219.58
2018-01-01,Otros productos en peso,Galicia,2912.77
2018-01-01,Otros productos en volumen,Galicia,11962.24
2019-01-01,Huevos,Galicia,24331.54
2019-01-01,Miel,Galicia,991.43
2019-01-01,Carne,Galicia,133440.89
2019-01-01,Pesca,Galicia,77791.31
2019-01-01,Leche líquida,Galicia,231634.01
2019-01-01,Otras leches,Galicia,1296.79
2019-01-01,Preparados lacteos,Galicia,6277.42
2019-01-01,Derivados lacteos,Galicia,99037.55
2019-01-01,Pan,Galicia,108519.32
2019-01-01,Boll/Past/Gallet/Cere,Galicia,42350.43
2019-01-01,Choco/Cacao/Suc,Galicia,12623.01
2019-01-01,Arroz,Galicia,8941.96
2019-01-01,Pasta,Galicia,12710.97
2019-01-01,Azucar,Galicia,12692.64
2019-01-01,Edulcorante,Galicia,199.54
2019-01-01,Legumbre,Galicia,7647.94
2019-01-01,Aceite,Galicia,46924.25
2019-01-01,Margarina,Galicia,1206.22
2019-01-01,Aceitunas,Galicia,5346.6
2019-01-01,Vinagre,Galicia,2607.9
2019-01-01,Zumos,Galicia,18853.43
2019-01-01,Patatas,Galicia,87973.56
2019-01-01,Hortalizas frescas,Galicia,148400.76
2019-01-01,Frutas frescas,Galicia,284461.86
2019-01-01,Frutos secos,Galicia,9273.96
2019-01-01,Platos preparados,Galicia,24020.55
2019-01-01,Cafés e infusiones,Galicia,5579.86
2019-01-01,Caldos,Galicia,430.14
2019-01-01,Salsas,Galicia,4914.78
2019-01-01,Agua,Galicia,120972.72
2019-01-01,Refrescos,Galicia,106607.39
2019-01-01,Harinas,Galicia,11476.2
2019-01-01,Encurtidos,Galicia,819.08
2019-01-01,Especias,Galicia,419.42
2019-01-01,Sal,Galicia,2954.41
2019-01-01,Otros productos en peso,Galicia,3237.3
2019-01-01,Otros productos en volumen,Galicia,11434.52
2020-01-01,Huevos,Galicia,27821.82
2020-01-01,Miel,Galicia,835.56
2020-01-01,Carne,Galicia,139932.53
2020-01-01,Pesca,Galicia,81777.52
2020-01-01,Leche líquida,Galicia,243182.07
2020-01-01,Otras leches,Galicia,1827.23
2020-01-01,Preparados lacteos,Galicia,6724.98
2020-01-01,Derivados lacteos,Galicia,105594.84
2020-01-01,Pan,Galicia,111280.31
2020-01-01,Boll/Past/Gallet/Cere,Galicia,43765.53
2020-01-01,Choco/Cacao/Suc,Galicia,13940.03
2020-01-01,Arroz,Galicia,9389.33
2020-01-01,Pasta,Galicia,13365.18
2020-01-01,Azucar,Galicia,12841.01
2020-01-01,Edulcorante,Galicia,268.0
2020-01-01,Legumbre,Galicia,8509.02
2020-01-01,Aceite,Galicia,50121.98
2020-01-01,Margarina,Galicia,1495.33
2020-01-01,Aceitunas,Galicia,5702.1
2020-01-01,Vinagre,Galicia,2802.89
2020-01-01,Zumos,Galicia,20222.68
2020-01-01,Patatas,Galicia,102795.01
2020-01-01,Hortalizas frescas,Galicia,158981.85
2020-01-01,Frutas frescas,Galicia,299208.37
2020-01-01,Frutos secos,Galicia,11159.53
2020-01-01,Platos preparados,Galicia,27915.18
2020-01-01,Cafés e infusiones,Galicia,6440.52
2020-01-01,Caldos,Galicia,481.24
2020-01-01,Salsas,Galicia,5436.47
2020-01-01,Agua,Galicia,138842.76
2020-01-01,Refrescos,Galicia,115561.09
2020-01-01,Harinas,Galicia,13872.12
2020-01-01,Encurtidos,Galicia,1036.09
2020-01-01,Especias,Galicia,456.1
2020-01-01,Sal,Galicia,3445.26
2020-01-01,Otros productos en peso,Galicia,4260.96
2020-01-01,Otros productos en volumen,Galicia,11748.27
2021-01-01,Huevos,Galicia,24264.44
2021-01-01,Miel,Galicia,1039.13
2021-01-01,Carne,Galicia,121796.42
2021-01-01,Pesca,Galicia,72635.47
2021-01-01,Leche líquida,Galicia,232482.43
2021-01-01,Otras leches,Galicia,1379.62
2021-01-01,Preparados lacteos,Galicia,5977.96
2021-01-01,Derivados lacteos,Galicia,98460.68
2021-01-01,Pan,Galicia,101106.57
2021-01-01,Boll/Past/Gallet/Cere,Galicia,42286.22
2021-01-01,Choco/Cacao/Suc,Galicia,12617.13
2021-01-01,Arroz,Galicia,9355.13
2021-01-01,Pasta,Galicia,12322.02
2021-01-01,Azucar,Galicia,12811.78
2021-01-01,Edulcorante,Galicia,254.21
2021-01-01,Legumbre,Galicia,7486.05
2021-01-01,Aceite,Galicia,45019.34
2021-01-01,Margarina,Galicia,1204.94
2021-01-01,Aceitunas,Galicia,5259.32
2021-01-01,Vinagre,Galicia,2831.85
2021-01-01,Zumos,Galicia,18354.94
2021-01-01,Patatas,Galicia,94664.27
2021-01-01,Hortalizas frescas,Galicia,149358.11
2021-01-01,Frutas frescas,Galicia,279423.16
2021-01-01,Frutos secos,Galicia,9065.61
2021-01-01,Platos preparados,Galicia,27580.99
2021-01-01,Cafés e infusiones,Galicia,6311.14
2021-01-01,Caldos,Galicia,490.7
2021-01-01,Salsas,Galicia,5290.37
2021-01-01,Agua,Galicia,136997.09
2021-01-01,Refrescos,Galicia,104166.07
2021-01-01,Harinas,Galicia,11069.35
2021-01-01,Encurtidos,Galicia,890.43
2021-01-01,Especias,Galicia,437.49
2021-01-01,Sal,Galicia,3065.6
2021-01-01,Otros productos en peso,Galicia,4426.81
2021-01-01,Otros productos en volumen,Galicia,13208.59
2022-01-01,Huevos,Galicia,21804.79
2022-01-01,Miel,Galicia,945.21
2022-01-01,Carne,Galicia,106230.64
2022-01-01,Pesca,Galicia,63074.5
2022-01-01,Leche líquida,Galicia,217879.41
2022-01-01,Otras leches,Galicia,1061.22
2022-01-01,Preparados lacteos,Galicia,5181.26
2022-01-01,Derivados lacteos,Galicia,95309.52
2022-01-01,Pan,Galicia,91230.62
2022-01-01,Boll/Past/Gallet/Cere,Galicia,39542.36
2022-01-01,Choco/Cacao/Suc,Galicia,11592.97
2022-01-01,Arroz,Galicia,9282.92
2022-01-01,Pasta,Galicia,12420.79
2022-01-01,Azucar,Galicia,10683.83
2022-01-01,Edulcorante,Galicia,225.42
2022-01-01,Legumbre,Galicia,7211.16
2022-01-01,Aceite,Galicia,41512.81
2022-01-01,Margarina,Galicia,1176.88
2022-01-01,Aceitunas,Galicia,4938.18
2022-01-01,Vinagre,Galicia,2685.89
2022-01-01,Zumos,Galicia,15751.42
2022-01-01,Patatas,Galicia,81718.96
2022-01-01,Hortalizas frescas,Galicia,126638.52
2022-01-01,Frutas frescas,Galicia,239415.34
2022-01-01,Frutos secos,Galicia,8628.4
2022-01-01,Platos preparados,Galicia,28270.01
2022-01-01,Cafés e infusiones,Galicia,5812.96
2022-01-01,Caldos,Galicia,420.94
2022-01-01,Salsas,Galicia,5209.75
2022-01-01,Agua,Galicia,141396.59
2022-01-01,Refrescos,Galicia,100121.2
2022-01-01,Harinas,Galicia,9194.68
2022-01-01,Encurtidos,Galicia,846.08
2022-01-01,Especias,Galicia,401.21
2022-01-01,Sal,Galicia,2924.99
2022-01-01,Otros productos en peso,Galicia,3929.07
2022-01-01,Otros productos en volumen,Galicia,14498.31
2000-01-01,Huevos,Asturias,17017.81
2000-01-01,Miel,Asturias,1088.79
2000-01-01,Carne,Asturias,60782.64
2000-01-01,Pesca,Asturias,34680.05
2000-01-01,Leche líquida,Asturias,163989.85
2000-01-01,Otras leches,Asturias,390.06
2000-01-01,Preparados lacteos,Asturias,694.82
2000-01-01,Derivados lacteos,Asturias,33783.66
2000-01-01,Pan,Asturias,78814.69
2000-01-01,Boll/Past/Gallet/Cere,Asturias,15888.18
2000-01-01,Choco/Cacao/Suc,Asturias,4074.19
2000-01-01,Arroz,Asturias,6193.67
2000-01-01,Pasta,Asturias,4189.99
2000-01-01,Azucar,Asturias,7311.95
2000-01-01,Edulcorante,Asturias,90.17
2000-01-01,Legumbre,Asturias,6221.36
2000-01-01,Aceite,Asturias,22452.26
2000-01-01,Margarina,Asturias,1057.73
2000-01-01,Aceitunas,Asturias,2446.18
2000-01-01,Zumos,Asturias,9874.73
2000-01-01,Patatas,Asturias,62369.09
2000-01-01,Hortalizas frescas,Asturias,47660.26
2000-01-01,Frutas frescas,Asturias,100115.53
2000-01-01,Frutos secos,Asturias,1832.4
2000-01-01,Platos preparados,Asturias,7402.38
2000-01-01,Cafés e infusiones,Asturias,2348.2
2000-01-01,Caldos,Asturias,287.2
2000-01-01,Salsas,Asturias,1907.29
2000-01-01,Agua,Asturias,22283.15
2000-01-01,Refrescos,Asturias,43428.48
2000-01-01,Otros productos en peso,Asturias,6786.77
2000-01-01,Otros productos en volumen,Asturias,1300.14
2001-01-01,Huevos,Asturias,16922.77
2001-01-01,Miel,Asturias,905.25
2001-01-01,Carne,Asturias,63175.18
2001-01-01,Pesca,Asturias,37897.16
2001-01-01,Leche líquida,Asturias,143853.89
2001-01-01,Otras leches,Asturias,427.05
2001-01-01,Preparados lacteos,Asturias,940.37
2001-01-01,Derivados lacteos,Asturias,34183.84
2001-01-01,Pan,Asturias,71201.9
2001-01-01,Boll/Past/Gallet/Cere,Asturias,16214.7
2001-01-01,Choco/Cacao/Suc,Asturias,3750.27
2001-01-01,Arroz,Asturias,5801.43
2001-01-01,Pasta,Asturias,3802.53
2001-01-01,Azucar,Asturias,7187.53
2001-01-01,Edulcorante,Asturias,168.77
2001-01-01,Legumbre,Asturias,5184.14
2001-01-01,Aceite,Asturias,20448.29
2001-01-01,Margarina,Asturias,1122.73
2001-01-01,Aceitunas,Asturias,2269.18
2001-01-01,Zumos,Asturias,10043.86
2001-01-01,Patatas,Asturias,51191.79
2001-01-01,Hortalizas frescas,Asturias,50385.91
2001-01-01,Frutas frescas,Asturias,109024.79
2001-01-01,Frutos secos,Asturias,2445.07
2001-01-01,Platos preparados,Asturias,7008.86
2001-01-01,Cafés e infusiones,Asturias,2564.39
2001-01-01,Caldos,Asturias,257.29
2001-01-01,Salsas,Asturias,2060.34
2001-01-01,Agua,Asturias,28712.03
2001-01-01,Refrescos,Asturias,40185.06
2001-01-01,Otros productos en peso,Asturias,6871.44
2001-01-01,Otros productos en volumen,Asturias,1713.93
2002-01-01,Huevos,Asturias,15394.03
2002-01-01,Miel,Asturias,1262.03
2002-01-01,Carne,Asturias,67554.4
2002-01-01,Pesca,Asturias,40441.26
2002-01-01,Leche líquida,Asturias,136689.71
2002-01-01,Otras leches,Asturias,455.68
2002-01-01,Preparados lacteos,Asturias,558.43
2002-01-01,Derivados lacteos,Asturias,35124.58
2002-01-01,Pan,Asturias,71894.42
2002-01-01,Boll/Past/Gallet/Cere,Asturias,15487.5
2002-01-01,Choco/Cacao/Suc,Asturias,3664.03
2002-01-01,Arroz,Asturias,5616.26
2002-01-01,Pasta,Asturias,4246.11
2002-01-01,Azucar,Asturias,7843.19
2002-01-01,Edulcorante,Asturias,185.67
2002-01-01,Legumbre,Asturias,4777.12
2002-01-01,Aceite,Asturias,21541.72
2002-01-01,Margarina,Asturias,1035.13
2002-01-01,Aceitunas,Asturias,2766.59
2002-01-01,Zumos,Asturias,8367.66
2002-01-01,Patatas,Asturias,48758.47
2002-01-01,Hortalizas frescas,Asturias,50927.85
2002-01-01,Frutas frescas,Asturias,111047.85
2002-01-01,Frutos secos,Asturias,2323.26
2002-01-01,Platos preparados,Asturias,8547.95
2002-01-01,Cafés e infusiones,Asturias,2673.19
2002-01-01,Caldos,Asturias,246.64
2002-01-01,Salsas,Asturias,2324.42
2002-01-01,Agua,Asturias,39637.25
2002-01-01,Refrescos,Asturias,40878.08
2002-01-01,Otros productos en peso,Asturias,6900.96
2002-01-01,Otros productos en volumen,Asturias,2193.02
2003-01-01,Huevos,Asturias,15645.05
2003-01-01,Miel,Asturias,771.39
2003-01-01,Carne,Asturias,68951.79
2003-01-01,Pesca,Asturias,40640.65
2003-01-01,Leche líquida,Asturias,139109.68
2003-01-01,Otras leches,Asturias,438.65
2003-01-01,Preparados lacteos,Asturias,348.27
2003-01-01,Derivados lacteos,Asturias,34837.16
2003-01-01,Pan,Asturias,69608.12
2003-01-01,Boll/Past/Gallet/Cere,Asturias,16146.69
