AÑO,CATEGORIAS,COMUNIDAD AUTONOMA,CANTIDAD 
2006,LEGUMBRES SECAS,BALEARES,816.8299999999998
2006,LEGUMBRES COCIDAS,BALEARES,1711.1799999999998
2006,TOTAL ACEITES DE OLIVA,BALEARES,7836.709999999999
2006,ACEITE DE GIRASOL,BALEARES,3552.2599999999993
2006,ACEITE DE MAIZ,BALEARES,22.41
2006,ACEITE DE SOJA,BALEARES,34.62
2006,ACEITE DE SEMILLA,BALEARES,277.93
2006,ACEITE DE ORUJO,BALEARES,226.04999999999995
2006,MARGARINA,BALEARES,657.9899999999999
2006,ACEITUNAS,BALEARES,2119.96
2006,VINAGRE,BALEARES,689.29
2006,TOTAL ZUMO Y NECTAR,BALEARES,10866.8
2006,PATATAS FRESCAS,BALEARES,17515.58
2006,PATATAS CONGELADAS,BALEARES,912.9399999999999
2006,PATATAS PROCESADAS,BALEARES,1213.15
2006,TOMATES,BALEARES,10444.389999999998
2006,CEBOLLAS,BALEARES,6562.48
2006,AJOS,BALEARES,649.21
2006,COLES,BALEARES,1357.0199999999998
2006,PEPINOS,BALEARES,1157.75
2006,JUDIAS VERDES,BALEARES,1097.59
2006,PIMIENTOS,BALEARES,4352.4800000000005
2006,CHAMPIÑONES+O.SETAS,BALEARES,1505.0
2006,LECHUGA/ESC./ENDIVIA,BALEARES,3605.479999999999
2006,ESPARRAGOS,BALEARES,297.31
2006,VERDURAS DE HOJA,BALEARES,751.9799999999999
2006,BERENJENAS,BALEARES,1627.53
2006,ZANAHORIAS,BALEARES,3361.22
2006,CALABACINES,BALEARES,1713.01
2006,OTR.HORTALIZAS/VERD.,BALEARES,7588.610000000001
2006,NARANJAS,BALEARES,12268.090000000002
2006,MANDARINAS,BALEARES,3960.62
2006,LIMONES,BALEARES,1168.56
2006,PLATANOS,BALEARES,7190.299999999999
2006,MANZANAS,BALEARES,7783.55
2006,MELOCOTONES,BALEARES,3684.23
2006,ALBARICOQUES,BALEARES,902.88
2006,FRESAS/FRESON,BALEARES,1468.15
2006,MELON,BALEARES,5556.59
2006,SANDIA,BALEARES,5128.97
2006,CIRUELAS,BALEARES,1021.44
2006,CEREZAS,BALEARES,917.7599999999999
2006,UVAS,BALEARES,1698.6399999999999
2006,KIWI,BALEARES,2568.45
2006,AGUACATE,BALEARES,602.5400000000001
2006,PIÑA,BALEARES,1088.4
2006,OTRAS FRUTAS FRESCAS,BALEARES,4332.639999999999
2006,FRUTOS SECOS,BALEARES,1901.6999999999998
2006,GUISANTES,BALEARES,74.08000000000001
2006,JUDIAS VERDES,BALEARES,62.730000000000004
2006,PIMIENTOS,BALEARES,133.37
2006,ESPARRAGOS,BALEARES,304.02
2006,ALCACHOFAS,BALEARES,90.75999999999999
2006,CHAMPIÑOSNES+SETAS,BALEARES,328.59000000000003
2006,MAIZ DULCE,BALEARES,279.22999999999996
2006,MENESTRA,BALEARES,13.17
2006,TOMATES,BALEARES,3703.3800000000006
2006,TOMATE FRITO,BALEARES,1888.55
2006,OTRA VERD/HORT.CON,BALEARES,298.5
2006,"MERMELADAS,CONFIT.",BALEARES,346.87999999999994
2006,FRUTA CONS/ALMIBAR,BALEARES,1122.3999999999999
2006,FRUTA ESCARCHADA,BALEARES,43.959999999999994
2006,RESTO FRUTA CONSER,BALEARES,58.21
2006,VERD./HORT.CONGELAD,BALEARES,2637.0499999999997
2006,GUISANTES,BALEARES,487.2199999999999
2006,MENESTRA,BALEARES,351.14
2006,FRUTAS CONGELADAS,BALEARES,8.72
2006,P.P.CONSERVA CARNE,BALEARES,424.26
2006,P.P.CONSERV PESCADO,BALEARES,2.18
2006,P.P.CONSERVA PASTA,BALEARES,177.82000000000002
2006,P.P.CONGELADO CARNE,BALEARES,717.6800000000001
2006,P.P.CONGEL.PESCADO,BALEARES,1031.1000000000001
2006,P.P.CONGEL.VEGETAL,BALEARES,306.78000000000003
2006,P.P.CONGELADO PASTA,BALEARES,321.32
2006,OTROS P.P.CONGELADO,BALEARES,88.34000000000002
2006,P.P.SOPAS Y CREMAS,BALEARES,2852.67
2006,P.P.PIZZA,BALEARES,1462.63
2006,P.P.PASTA RESTO,BALEARES,109.55000000000001
2006,TORTILLAS REFRIGERAD,BALEARES,183.15
2006,PLAT.PREP.OTROS,BALEARES,1309.9500000000003
2006,CAFE G. O M.TORREFAC,BALEARES,22.24
2006,CAFE G. O M.NATURAL,BALEARES,448.44999999999993
2006,CAFE G. O M.MEZCLA,BALEARES,470.64
2006,CAFE G. O M.DESCA,BALEARES,187.70000000000002
2006,CAFE SOLUBLE,BALEARES,156.76
2006,SUCEDANEOS DE CAFE,BALEARES,16.81
2006,TE,BALEARES,35.370000000000005
2006,MANZANILLA,BALEARES,5.859999999999999
2006,POLEO,BALEARES,12.170000000000002
2006,OTRAS INFUSIONES,BALEARES,12.41
2006,CALDOS,BALEARES,212.23000000000002
2006,SALSAS,BALEARES,1656.2200000000003
2006,AGUA DE BEBIDA ENVAS.,BALEARES,96844.16
2006,GASEOSAS Y BEBID.REFR,BALEARES,37181.979999999996
2006,BASES PIZZAS Y MASAS HO,BALEARES,160.55
2006,HARINAS Y SEMOLAS,BALEARES,1993.5499999999997
2006,ENCURTIDOS,BALEARES,289.33
2006,ESPECIAS Y CONDIMENTO,BALEARES,149.17700000000002
2006,SAL,BALEARES,865.24
2006,OTROS PROD.EN PESO,BALEARES,770.5200000000001
2006,OTROS PROD.EN VOLUMEN,BALEARES,1793.88
2007,T.HUEVOS KGS,BALEARES,5980.200000000001
2007,OTRAS AVES,BALEARES,1275.1599999999999
2007,MIEL,BALEARES,454.65
2007,SALCHICHAS FRESCAS,BALEARES,588.3600000000001
2007,CARNE VACUNO,BALEARES,4431.97
2007,CARNE POLLO,BALEARES,11551.519999999999
2007,CARNE CONEJO,BALEARES,758.79
2007,CARNE OVINO/CAPRINO,BALEARES,1999.48
2007,CARNE CERDO,BALEARES,8255.880000000001
2007,CARNE DESPOJOS,BALEARES,1244.91
2007,OTRAS CARNES FRESCA,BALEARES,2386.98
2007,AVESTRUZ,BALEARES,2.61
2007,PAVO,BALEARES,471.8
2007,OTRAS AVES,BALEARES,540.07
2007,CARNE CONGELADA,BALEARES,410.08
2007,C.CONG.POLLO,BALEARES,27.68
2007,C.CONG.CERDO,BALEARES,33.55
2007,C.CONG.VACA,BALEARES,13.85
2007,SALCHICHAS CONGELAD,BALEARES,39.330000000000005
2007,CARNE TRANSFORMADA,BALEARES,7867.010000000002
2007,TOCINO Y MANTECA,BALEARES,535.01
2007,PESCADOS FRESCOS,BALEARES,5769.12
2007,PESCADOS CONGELADOS,BALEARES,1889.1299999999999
2007,MARISCO/MOLUSCO/CRUS,BALEARES,5964.44
2007,CONS.PESCADO/MOLUSCO,BALEARES,2648.6000000000004
2007,SALMON AHUMADO,BALEARES,107.6
2007,TRUCHA AHUMADA,BALEARES,3.9400000000000004
2007,OTROS AHUMADOS,BALEARES,8.44
2007,PESCADO SALADO,BALEARES,65.23
2007,LECHE CRUDA,BALEARES,0.0
2007,LECHE ENTERA,BALEARES,15122.810000000001
2007,LECHE DESNATADA,BALEARES,17086.510000000002
2007,LECHE SEMIDESNATAD,BALEARES,22919.32
2007,TOTAL OTRAS LECHES,BALEARES,397.22
2007,PREPARADOS LACTEOS,BALEARES,3044.7099999999996
2007,BATIDOS DE LECHE,BALEARES,2962.7999999999997
2007,BATIDOS DE YOGURT,BALEARES,551.76
2007,LECHES FERMENTADAS,BALEARES,12009.890000000001
2007,MANTEQUILLA,BALEARES,336.19
2007,QUESO,BALEARES,6760.1
2007,HELADOS Y TARTAS,BALEARES,3651.29
2007,NATA,BALEARES,996.9799999999999
2007,NATILLAS,BALEARES,603.0699999999999
2007,FLANES PREPARADOS,BALEARES,703.98
2007,CUAJADAS,BALEARES,95.95
2007,CREMA DE CHOCOLATE,BALEARES,355.78000000000003
2007,CREMA CATALANA,BALEARES,33.04
2007,POSTRES CON NATA,BALEARES,267.01
2007,OT.DERIVADOS LACTEOS,BALEARES,1079.74
2007,PAN,BALEARES,27140.889999999996
2007,BOLL./PAST.ENVASADA,BALEARES,2953.58
2007,O.PASTEL/TARTA ENV,BALEARES,123.41000000000001
2007,BOLL./PAST.GRANEL,BALEARES,1662.04
2007,O.PASTEL/TARTA GRA,BALEARES,321.28
2007,GALLETAS ENVASADAS,BALEARES,5395.74
2007,GALLETAS GRANEL,BALEARES,14.610000000000001
2007,CEREALES DESAY.ENV.,BALEARES,1282.3899999999999
2007,PRODUCTOS NAVIDEÑOS,BALEARES,641.88
2007,CHOCOLATES/CACAOS/SUC,BALEARES,2764.55
2007,TURRON DE CHOCOLATE,BALEARES,218.33
2007,CACAO SOLUBLE,BALEARES,961.44
2007,ARROZ,BALEARES,3925.89
2007,TOTAL PASTAS,BALEARES,3843.37
2007,AZUCAR,BALEARES,3026.51
2007,EDULCORANTES,BALEARES,49.35
2007,LEGUMBRES SECAS,BALEARES,707.73
2007,LEGUMBRES COCIDAS,BALEARES,1518.01
2007,TOTAL ACEITES DE OLIVA,BALEARES,7178.66
2007,ACEITE DE GIRASOL,BALEARES,3073.0800000000004
2007,ACEITE DE MAIZ,BALEARES,24.94
2007,ACEITE DE SOJA,BALEARES,3.78
2007,ACEITE DE SEMILLA,BALEARES,96.00999999999999
2007,ACEITE DE ORUJO,BALEARES,71.88000000000001
2007,MARGARINA,BALEARES,498.09999999999997
2007,ACEITUNAS,BALEARES,2129.02
2007,VINAGRE,BALEARES,558.59
2007,TOTAL ZUMO Y NECTAR,BALEARES,10617.31
2007,ZUMOS DE HORTALIZAS,BALEARES,63.99999999999999
2007,PATATAS FRESCAS,BALEARES,16786.020000000004
2007,PATATAS CONGELADAS,BALEARES,771.2299999999999
2007,PATATAS PROCESADAS,BALEARES,1133.3
2007,TOMATES,BALEARES,10590.13
2007,CEBOLLAS,BALEARES,6003.63
2007,AJOS,BALEARES,554.41
2007,COLES,BALEARES,1196.22
2007,PEPINOS,BALEARES,1155.1600000000003
2007,JUDIAS VERDES,BALEARES,1276.1200000000001
2007,PIMIENTOS,BALEARES,3698.67
2007,CHAMPIÑONES+O.SETAS,BALEARES,1380.52
2007,LECHUGA/ESC./ENDIVIA,BALEARES,3063.6400000000003
2007,ESPARRAGOS,BALEARES,364.47999999999996
2007,VERDURAS DE HOJA,BALEARES,980.9800000000001
2007,BERENJENAS,BALEARES,1486.04
2007,ZANAHORIAS,BALEARES,3164.48
2007,CALABACINES,BALEARES,2310.51
2007,OTR.HORTALIZAS/VERD.,BALEARES,7506.43
2007,NARANJAS,BALEARES,11628.279999999999
2007,MANDARINAS,BALEARES,4491.3099999999995
2007,LIMONES,BALEARES,1719.1799999999998
2007,PLATANOS,BALEARES,8647.470000000001
2007,MANZANAS,BALEARES,8104.9800000000005
2007,MELOCOTONES,BALEARES,2232.6200000000003
2007,ALBARICOQUES,BALEARES,686.5600000000001
2007,FRESAS/FRESON,BALEARES,1433.67
2007,MELON,BALEARES,6328.829999999999
2007,SANDIA,BALEARES,6541.53
2007,CIRUELAS,BALEARES,1331.8899999999999
2007,CEREZAS,BALEARES,651.76
2007,UVAS,BALEARES,1493.75
2007,KIWI,BALEARES,2825.6400000000003
2007,AGUACATE,BALEARES,1188.7699999999998
2007,PIÑA,BALEARES,1056.75
2007,OTRAS FRUTAS FRESCAS,BALEARES,2675.84
2007,FRUTOS SECOS,BALEARES,1851.39
2007,GUISANTES,BALEARES,91.53
2007,JUDIAS VERDES,BALEARES,117.29999999999997
2007,PIMIENTOS,BALEARES,192.95000000000002
2007,ESPARRAGOS,BALEARES,351.15
2007,ALCACHOFAS,BALEARES,66.17999999999999
2007,CHAMPIÑOSNES+SETAS,BALEARES,307.25000000000006
2007,MAIZ DULCE,BALEARES,309.21000000000004
2007,MENESTRA,BALEARES,19.999999999999996
2007,TOMATES,BALEARES,3545.38
2007,TOMATE FRITO,BALEARES,2051.64
2007,OTRA VERD/HORT.CON,BALEARES,282.61999999999995
2007,"MERMELADAS,CONFIT.",BALEARES,430.09
2007,FRUTA CONS/ALMIBAR,BALEARES,949.0899999999999
2007,FRUTA ESCARCHADA,BALEARES,5.69
2007,RESTO FRUTA CONSER,BALEARES,77.64999999999999
2007,VERD./HORT.CONGELAD,BALEARES,2045.23
2007,GUISANTES,BALEARES,392.44
2007,PIMIENTOS,BALEARES,0.0
2007,MENESTRA,BALEARES,187.59
2007,FRUTAS CONGELADAS,BALEARES,0.0
2007,P.P.CONSERVA CARNE,BALEARES,446.13
2007,P.P.CONSERV PESCADO,BALEARES,16.5
2007,P.P.CONSERVA PASTA,BALEARES,214.67000000000002
2007,P.P.CONGELADO CARNE,BALEARES,552.4100000000001
2007,P.P.CONGEL.PESCADO,BALEARES,963.7599999999999
2007,P.P.CONGEL.VEGETAL,BALEARES,323.18
2007,P.P.CONGELADO PASTA,BALEARES,286.84999999999997
2007,OTROS P.P.CONGELADO,BALEARES,55.629999999999995
2007,P.P.SOPAS Y CREMAS,BALEARES,3792.4300000000003
2007,P.P.PIZZA,BALEARES,1622.31
2007,P.P.PASTA RESTO,BALEARES,166.94999999999996
2007,TORTILLAS REFRIGERAD,BALEARES,160.48000000000002
2007,PLAT.PREP.OTROS,BALEARES,1636.98
2007,CAFE G. O M.TORREFAC,BALEARES,44.65
2007,CAFE G. O M.NATURAL,BALEARES,477.04999999999995
2007,CAFE G. O M.MEZCLA,BALEARES,652.23
2007,CAFE G. O M.DESCA,BALEARES,186.17000000000002
2007,CAFE SOLUBLE,BALEARES,153.13
2007,SUCEDANEOS DE CAFE,BALEARES,23.85
2007,TE,BALEARES,23.78
2007,MANZANILLA,BALEARES,3.959999999999999
2007,POLEO,BALEARES,5.59
2007,OTRAS INFUSIONES,BALEARES,39.150000000000006
2007,CALDOS,BALEARES,172.04
2007,SALSAS,BALEARES,1746.4199999999998
2007,AGUA DE BEBIDA ENVAS.,BALEARES,94240.95999999999
2007,GASEOSAS Y BEBID.REFR,BALEARES,34311.03999999999
2007,BASES PIZZAS Y MASAS HO,BALEARES,260.54999999999995
2007,HARINAS Y SEMOLAS,BALEARES,2120.4
2007,ENCURTIDOS,BALEARES,414.56
2007,ESPECIAS Y CONDIMENTO,BALEARES,152.19699999999997
2007,SAL,BALEARES,815.0499999999998
2007,OTROS PROD.EN PESO,BALEARES,875.74
2007,OTROS PROD.EN VOLUMEN,BALEARES,2112.54
2008,T.HUEVOS KGS,BALEARES,6554.16
2008,OTRAS AVES,BALEARES,2443.9300000000003
2008,MIEL,BALEARES,461.1
2008,SALCHICHAS FRESCAS,BALEARES,594.47
2008,CARNE VACUNO,BALEARES,5714.789999999999
2008,CARNE POLLO,BALEARES,15209.380000000001
2008,CARNE CONEJO,BALEARES,1086.7599999999998
2008,CARNE OVINO/CAPRINO,BALEARES,2284.8
2008,CARNE CERDO,BALEARES,10356.51
2008,CARNE DESPOJOS,BALEARES,1217.59
2008,OTRAS CARNES FRESCA,BALEARES,2498.73
2008,AVESTRUZ,BALEARES,3.5500000000000003
2008,PAVO,BALEARES,579.96
2008,OTRAS AVES,BALEARES,495.43
2008,CARNE CONGELADA,BALEARES,437.96999999999997
2008,C.CONG.POLLO,BALEARES,160.82999999999998
2008,C.CONG.CERDO,BALEARES,61.18000000000001
2008,C.CONG.VACA,BALEARES,33.75
2008,SALCHICHAS CONGELAD,BALEARES,15.36
2008,CARNE TRANSFORMADA,BALEARES,11065.810000000001
2008,TOCINO Y MANTECA,BALEARES,783.5899999999999
2008,PESCADOS FRESCOS,BALEARES,6834.370000000001
2008,PESCADOS CONGELADOS,BALEARES,2018.9199999999998
2008,MARISCO/MOLUSCO/CRUS,BALEARES,7248.17
2008,CONS.PESCADO/MOLUSCO,BALEARES,3129.2000000000003
2008,SALMON AHUMADO,BALEARES,113.60999999999999
2008,TRUCHA AHUMADA,BALEARES,2.76
2008,OTROS AHUMADOS,BALEARES,37.86
2008,PESCADO SALADO,BALEARES,80.35
2008,LECHE CRUDA,BALEARES,1230.2600000000002
2008,LECHE ENTERA,BALEARES,22371.989999999998
2008,LECHE DESNATADA,BALEARES,19519.39
2008,LECHE SEMIDESNATAD,BALEARES,27860.280000000006
2008,TOTAL OTRAS LECHES,BALEARES,476.66999999999996
2008,PREPARADOS LACTEOS,BALEARES,2570.87
2008,BATIDOS DE LECHE,BALEARES,3421.4299999999994
2008,BATIDOS DE YOGURT,BALEARES,728.82
2008,LECHES FERMENTADAS,BALEARES,15051.9
2008,MANTEQUILLA,BALEARES,313.68
2008,QUESO,BALEARES,8678.220000000001
2008,HELADOS Y TARTAS,BALEARES,4760.079999999999
2008,NATA,BALEARES,1330.38
2008,NATILLAS,BALEARES,892.26
2008,FLANES PREPARADOS,BALEARES,863.6600000000001
2008,CUAJADAS,BALEARES,106.03
2008,CREMA DE CHOCOLATE,BALEARES,390.05000000000007
2008,CREMA CATALANA,BALEARES,37.870000000000005
2008,POSTRES CON NATA,BALEARES,275.68
2008,OT.DERIVADOS LACTEOS,BALEARES,1514.0700000000002
2008,PAN,BALEARES,33448.28999999999
2008,BOLL./PAST.ENVASADA,BALEARES,3890.94
2008,O.PASTEL/TARTA ENV,BALEARES,160.68
2008,BOLL./PAST.GRANEL,BALEARES,1602.96
2008,O.PASTEL/TARTA GRA,BALEARES,406.78999999999996
2008,GALLETAS ENVASADAS,BALEARES,6654.139999999999
2008,GALLETAS GRANEL,BALEARES,15.01
2008,CEREALES DESAY.ENV.,BALEARES,1749.1599999999996
2008,PRODUCTOS NAVIDEÑOS,BALEARES,629.04
2008,CHOCOLATES/CACAOS/SUC,BALEARES,3590.1099999999997
2008,TURRON DE CHOCOLATE,BALEARES,196.62
2008,CACAO SOLUBLE,BALEARES,1392.32
2008,ARROZ,BALEARES,4337.419999999999
2008,TOTAL PASTAS,BALEARES,4695.880000000001
2008,AZUCAR,BALEARES,3300.08
2008,EDULCORANTES,BALEARES,93.25
2008,LEGUMBRES SECAS,BALEARES,740.64
2008,LEGUMBRES COCIDAS,BALEARES,1706.5100000000002
2008,TOTAL ACEITES DE OLIVA,BALEARES,9125.87
2008,ACEITE DE GIRASOL,BALEARES,3543.78
2008,ACEITE DE MAIZ,BALEARES,57.019999999999996
2008,ACEITE DE SOJA,BALEARES,6.15
2008,ACEITE DE SEMILLA,BALEARES,208.2
2008,ACEITE DE ORUJO,BALEARES,87.98000000000002
2008,MARGARINA,BALEARES,681.42
2008,ACEITUNAS,BALEARES,2540.6400000000003
2008,VINAGRE,BALEARES,707.65
2008,TOTAL ZUMO Y NECTAR,BALEARES,12967.329999999998
2008,ZUMOS DE HORTALIZAS,BALEARES,66.32
2008,PATATAS FRESCAS,BALEARES,21787.18
2008,PATATAS CONGELADAS,BALEARES,865.5299999999999
2008,PATATAS PROCESADAS,BALEARES,1499.1400000000003
2008,TOMATES,BALEARES,12357.029999999999
2008,CEBOLLAS,BALEARES,7962.530000000001
2008,AJOS,BALEARES,850.1900000000002
2008,COLES,BALEARES,1670.53
2008,PEPINOS,BALEARES,1876.44
2008,JUDIAS VERDES,BALEARES,1194.7699999999998
2008,PIMIENTOS,BALEARES,4105.67
2008,CHAMPIÑONES+O.SETAS,BALEARES,1893.0300000000002
2008,LECHUGA/ESC./ENDIVIA,BALEARES,3408.53
2008,ESPARRAGOS,BALEARES,304.84
2008,VERDURAS DE HOJA,BALEARES,1028.0100000000002
2008,BERENJENAS,BALEARES,1587.9599999999998
2008,ZANAHORIAS,BALEARES,3625.3499999999995
2008,CALABACINES,BALEARES,2696.27
2008,OTR.HORTALIZAS/VERD.,BALEARES,9357.07
2008,NARANJAS,BALEARES,16609.239999999998
2008,MANDARINAS,BALEARES,3643.4
2008,LIMONES,BALEARES,2394.86
2008,PLATANOS,BALEARES,10891.21
2008,MANZANAS,BALEARES,11341.57
2008,MELOCOTONES,BALEARES,3139.91
2008,ALBARICOQUES,BALEARES,654.4000000000001
2008,FRESAS/FRESON,BALEARES,1766.3000000000002
2008,MELON,BALEARES,9285.0
2008,SANDIA,BALEARES,7369.58
2008,CIRUELAS,BALEARES,1554.0
2008,CEREZAS,BALEARES,751.45
2008,UVAS,BALEARES,1937.27
2008,KIWI,BALEARES,2882.91
2008,AGUACATE,BALEARES,533.6199999999999
2008,PIÑA,BALEARES,1991.9299999999998
2008,OTRAS FRUTAS FRESCAS,BALEARES,4309.81
2008,FRUTOS SECOS,BALEARES,1936.37
2008,GUISANTES,BALEARES,100.24000000000001
2008,JUDIAS VERDES,BALEARES,58.26
2008,PIMIENTOS,BALEARES,171.12
2008,ESPARRAGOS,BALEARES,388.45000000000005
2008,ALCACHOFAS,BALEARES,102.42
2008,CHAMPIÑOSNES+SETAS,BALEARES,375.67
2008,MAIZ DULCE,BALEARES,391.06000000000006
2008,MENESTRA,BALEARES,30.009999999999998
2008,TOMATES,BALEARES,4525.879999999999
2008,TOMATE FRITO,BALEARES,2826.4700000000003
2008,OTRA VERD/HORT.CON,BALEARES,336.46
2008,"MERMELADAS,CONFIT.",BALEARES,576.82
2008,FRUTA CONS/ALMIBAR,BALEARES,1398.51
2008,FRUTA ESCARCHADA,BALEARES,19.770000000000003
2008,RESTO FRUTA CONSER,BALEARES,141.39000000000004
2008,VERD./HORT.CONGELAD,BALEARES,3061.0099999999993
2008,GUISANTES,BALEARES,487.22
2008,PIMIENTOS,BALEARES,5.39
2008,MENESTRA,BALEARES,211.5
2008,FRUTAS CONGELADAS,BALEARES,0.0
2008,P.P.CONSERVA CARNE,BALEARES,718.3
2008,P.P.CONSERV PESCADO,BALEARES,18.009999999999998
2008,P.P.CONSERVA PASTA,BALEARES,151.35000000000002
2008,P.P.CONGELADO CARNE,BALEARES,661.08
2008,P.P.CONGEL.PESCADO,BALEARES,1013.5600000000001
2008,P.P.CONGEL.VEGETAL,BALEARES,495.3999999999999
2008,P.P.CONGELADO PASTA,BALEARES,443.01
2008,OTROS P.P.CONGELADO,BALEARES,108.94
2008,P.P.SOPAS Y CREMAS,BALEARES,5281.34
2008,P.P.PIZZA,BALEARES,2095.08
2008,P.P.PASTA RESTO,BALEARES,199.09
2008,TORTILLAS REFRIGERAD,BALEARES,242.35
2008,PLAT.PREP.OTROS,BALEARES,1046.33
2008,CAFE G. O M.TORREFAC,BALEARES,54.17
2008,CAFE G. O M.NATURAL,BALEARES,568.1099999999999
2008,CAFE G. O M.MEZCLA,BALEARES,709.1399999999999
2008,CAFE G. O M.DESCA,BALEARES,192.89000000000001
2008,CAFE SOLUBLE,BALEARES,178.9
2008,SUCEDANEOS DE CAFE,BALEARES,17.44
2008,TE,BALEARES,56.71
2008,MANZANILLA,BALEARES,10.47
2008,POLEO,BALEARES,3.81
2008,OTRAS INFUSIONES,BALEARES,45.05
2008,CALDOS,BALEARES,271.73999999999995
2008,SALSAS,BALEARES,2393.95
2008,AGUA DE BEBIDA ENVAS.,BALEARES,113358.53999999998
2008,GASEOSAS Y BEBID.REFR,BALEARES,47196.19
2008,BASES PIZZAS Y MASAS HO,BALEARES,311.93
2008,HARINAS Y SEMOLAS,BALEARES,2744.3300000000004
2008,ENCURTIDOS,BALEARES,335.47
2008,ESPECIAS Y CONDIMENTO,BALEARES,124.11899999999999
2008,SAL,BALEARES,793.1199999999999
2008,OTROS PROD.EN PESO,BALEARES,818.06
2008,OTROS PROD.EN VOLUMEN,BALEARES,2739.3100000000004
2009,T.HUEVOS KGS,BALEARES,8217.36
2009,OTRAS AVES,BALEARES,2721.46
2009,MIEL,BALEARES,471.36999999999995
2009,SALCHICHAS FRESCAS,BALEARES,525.6
2009,CARNE VACUNO,BALEARES,5163.92
2009,CARNE POLLO,BALEARES,14864.539999999999
2009,CARNE CONEJO,BALEARES,1038.23
2009,CARNE OVINO/CAPRINO,BALEARES,2361.81
2009,CARNE CERDO,BALEARES,9842.050000000001
2009,CARNE DESPOJOS,BALEARES,1047.23
2009,OTRAS CARNES FRESCA,BALEARES,2475.74
2009,AVESTRUZ,BALEARES,8.559999999999999
2009,PAVO,BALEARES,704.19
2009,OTRAS AVES,BALEARES,490.67999999999995
2009,CARNE CONGELADA,BALEARES,975.65
2009,C.CONG.POLLO,BALEARES,295.09000000000003
2009,C.CONG.CERDO,BALEARES,328.64
2009,C.CONG.VACA,BALEARES,90.92
2009,SALCHICHAS CONGELAD,BALEARES,10.96
2009,CARNE TRANSFORMADA,BALEARES,10185.13
2009,TOCINO Y MANTECA,BALEARES,617.29
2009,PESCADOS FRESCOS,BALEARES,7841.57
2009,PESCADOS CONGELADOS,BALEARES,2444.72
2009,MARISCO/MOLUSCO/CRUS,BALEARES,8065.8
2009,CONS.PESCADO/MOLUSCO,BALEARES,3454.4300000000003
2009,SALMON AHUMADO,BALEARES,129.60000000000002
2009,TRUCHA AHUMADA,BALEARES,3.04
2009,OTROS AHUMADOS,BALEARES,14.899999999999999
2009,PESCADO SALADO,BALEARES,69.28
2009,LECHE CRUDA,BALEARES,2319.4700000000003
2009,LECHE ENTERA,BALEARES,16160.089999999998
2009,LECHE DESNATADA,BALEARES,17700.719999999998
2009,LECHE SEMIDESNATAD,BALEARES,29739.33
2009,TOTAL OTRAS LECHES,BALEARES,617.96
2009,PREPARADOS LACTEOS,BALEARES,1630.82
2009,BATIDOS DE LECHE,BALEARES,3632.6899999999996
2009,BATIDOS DE YOGURT,BALEARES,857.5699999999998
2009,LECHES FERMENTADAS,BALEARES,15204.600000000002
2009,MANTEQUILLA,BALEARES,325.62
2009,QUESO,BALEARES,8462.119999999999
2009,HELADOS Y TARTAS,BALEARES,4763.170000000001
2009,NATA,BALEARES,1283.3700000000001
2009,NATILLAS,BALEARES,737.39
2009,FLANES PREPARADOS,BALEARES,755.46
2009,CUAJADAS,BALEARES,111.0
2009,CREMA DE CHOCOLATE,BALEARES,527.96
2009,CREMA CATALANA,BALEARES,77.27
2009,POSTRES CON NATA,BALEARES,281.91
2009,OT.DERIVADOS LACTEOS,BALEARES,1316.6299999999999
2009,PAN,BALEARES,34579.43
2009,BOLL./PAST.ENVASADA,BALEARES,3949.2699999999995
2009,O.PASTEL/TARTA ENV,BALEARES,159.52
2009,BOLL./PAST.GRANEL,BALEARES,1252.06
2009,O.PASTEL/TARTA GRA,BALEARES,301.1
2009,GALLETAS ENVASADAS,BALEARES,6432.7300000000005
2009,GALLETAS GRANEL,BALEARES,5.5
2009,CEREALES DESAY.ENV.,BALEARES,1591.96
2009,PRODUCTOS NAVIDEÑOS,BALEARES,583.61
2009,CHOCOLATES/CACAOS/SUC,BALEARES,3481.24
2009,TURRON DE CHOCOLATE,BALEARES,221.79
2009,CACAO SOLUBLE,BALEARES,1203.8799999999999
2009,ARROZ,BALEARES,4438.0599999999995
2009,TOTAL PASTAS,BALEARES,5092.35
2009,AZUCAR,BALEARES,4095.3299999999995
2009,EDULCORANTES,BALEARES,67.74999999999999
2009,LEGUMBRES SECAS,BALEARES,864.66
2009,LEGUMBRES COCIDAS,BALEARES,1940.7600000000002
2009,TOTAL ACEITES DE OLIVA,BALEARES,10243.33
2009,ACEITE DE GIRASOL,BALEARES,3441.2599999999998
2009,ACEITE DE MAIZ,BALEARES,10.04
2009,ACEITE DE SOJA,BALEARES,5.28
2009,ACEITE DE SEMILLA,BALEARES,231.10000000000002
2009,ACEITE DE ORUJO,BALEARES,74.73
2009,MARGARINA,BALEARES,833.6100000000001
2009,ACEITUNAS,BALEARES,2696.5600000000004
2009,VINAGRE,BALEARES,942.1999999999999
2009,TOTAL ZUMO Y NECTAR,BALEARES,12101.630000000001
2009,ZUMOS DE HORTALIZAS,BALEARES,41.41
2009,PATATAS FRESCAS,BALEARES,23784.47
2009,PATATAS CONGELADAS,BALEARES,859.8599999999999
2009,PATATAS PROCESADAS,BALEARES,1596.12
2009,TOMATES,BALEARES,14929.11
2009,CEBOLLAS,BALEARES,9447.32
